[ 60,  60,  59,  57,  54,  51,  46,  42,  39,  35,  30,  25,  20,  17,  15,  14,  13,  13,  13,  14,  16,  18,  21,  24,  27,  28,  30,  32,  34,  36;
  61,  62,  61,  58,  55,  53,  49,  46,  43,  39,  35,  30,  25,  21,  19,  18,  18,  17,  18,  18,  20,  23,  26,  28,  31,  33,  34,  36,  38,  41;
  61,  63,  62,  59,  57,  55,  51,  49,  46,  43,  39,  34,  30,  26,  25,  24,  23,  23,  23,  24,  25,  28,  31,  33,  36,  37,  38,  40,  42,  44;
  62,  63,  63,  60,  58,  56,  53,  51,  49,  46,  43,  38,  34,  31,  29,  29,  28,  28,  28,  28,  30,  32,  35,  37,  39,  41,  42,  43,  45,  47;
  62,  64,  63,  61,  59,  57,  54,  52,  51,  49,  46,  41,  37,  34,  32,  32,  32,  32,  32,  32,  33,  36,  38,  41,  42,  43,  44,  45,  47,  49;
  62,  64,  63,  61,  59,  57,  55,  54,  53,  51,  48,  43,  39,  36,  35,  36,  36,  35,  35,  35,  36,  39,  41,  43,  45,  45,  46,  47,  49,  51;
  63,  65,  65,  63,  61,  60,  58,  57,  57,  55,  53,  48,  44,  41,  41,  41,  41,  41,  40,  39,  41,  44,  46,  48,  49,  50,  50,  51,  53,  55;
  63,  66,  66,  65,  63,  62,  60,  60,  61,  60,  57,  53,  48,  46,  46,  46,  47,  46,  45,  44,  46,  48,  51,  52,  53,  54,  54,  54,  56,  58;
  64,  67,  67,  66,  64,  63,  62,  63,  64,  63,  61,  57,  53,  50,  51,  52,  52,  51,  49,  48,  50,  53,  55,  57,  57,  57,  57,  58,  59,  62;
  64,  68,  68,  67,  65,  64,  63,  65,  66,  66,  64,  60,  56,  55,  55,  57,  57,  56,  54,  53,  55,  58,  60,  61,  61,  60,  60,  60,  62,  64;
  65,  68,  68,  67,  65,  64,  64,  66,  68,  68,  66,  63,  59,  58,  59,  60,  61,  60,  58,  56,  58,  61,  63,  64,  63,  63,  62,  62,  63,  66;
  65,  68,  68,  67,  66,  65,  65,  67,  69,  70,  68,  65,  61,  60,  62,  64,  65,  64,  61,  60,  61,  64,  65,  66,  65,  64,  63,  63,  64,  66;
  65,  68,  68,  67,  65,  64,  65,  67,  70,  71,  69,  66,  62,  62,  64,  66,  67,  66,  64,  62,  63,  65,  67,  67,  66,  65,  63,  63,  64,  66;
  65,  68,  68,  67,  65,  64,  64,  67,  70,  71,  69,  66,  62,  62,  64,  67,  68,  67,  64,  62,  63,  66,  67,  67,  66,  65,  63,  62,  64,  66;
  65,  68,  68,  66,  65,  64,  64,  67,  70,  70,  69,  65,  62,  62,  64,  67,  68,  67,  64,  62,  63,  65,  67,  67,  66,  64,  62,  62,  63,  65]
