[ 60,  61,  59,  56,  53,  50,  46,  42,  38,  34,  30,  25,  20,  17,  15,  14,  13,  13,  13,  14,  16,  18,  21,  23,  27,  28,  30,  31,  34,  36;
  61,  62,  60,  58,  55,  52,  48,  45,  42,  39,  34,  29,  25,  21,  19,  18,  18,  17,  18,  18,  20,  23,  25,  28,  31,  32,  34,  36,  38,  40;
  61,  63,  62,  59,  57,  54,  51,  48,  46,  43,  39,  34,  29,  26,  24,  24,  23,  23,  23,  24,  25,  28,  30,  33,  35,  37,  38,  40,  42,  44;
  62,  63,  62,  60,  58,  55,  52,  50,  48,  46,  42,  38,  33,  30,  29,  28,  28,  28,  28,  28,  30,  32,  35,  37,  39,  40,  41,  42,  44,  47;
  62,  64,  63,  61,  59,  56,  53,  52,  50,  48,  45,  41,  36,  33,  32,  32,  32,  32,  31,  31,  33,  36,  38,  40,  42,  43,  44,  45,  47,  49;
  62,  64,  63,  61,  59,  57,  54,  53,  52,  50,  47,  43,  38,  36,  35,  35,  35,  35,  34,  34,  36,  38,  41,  42,  44,  45,  45,  46,  48,  50;
  63,  65,  65,  63,  61,  59,  57,  57,  56,  55,  52,  48,  43,  41,  40,  40,  41,  40,  39,  39,  40,  43,  45,  47,  49,  49,  49,  50,  52,  54;
  63,  66,  66,  65,  63,  61,  60,  60,  60,  59,  56,  52,  48,  45,  45,  46,  46,  45,  44,  43,  45,  48,  50,  52,  53,  53,  53,  54,  56,  58;
  64,  67,  67,  66,  64,  63,  62,  63,  63,  63,  60,  56,  52,  50,  50,  51,  51,  50,  49,  48,  50,  53,  55,  56,  57,  57,  57,  57,  59,  61;
  64,  67,  68,  66,  65,  64,  63,  65,  66,  66,  64,  60,  56,  54,  55,  56,  56,  55,  54,  52,  54,  57,  59,  60,  60,  60,  60,  60,  62,  64;
  65,  68,  68,  67,  65,  64,  64,  66,  68,  68,  66,  63,  59,  57,  58,  60,  61,  60,  57,  56,  58,  61,  63,  63,  63,  63,  62,  62,  63,  66;
  65,  68,  68,  67,  65,  65,  65,  67,  69,  70,  68,  65,  61,  60,  62,  64,  65,  64,  61,  60,  61,  64,  65,  66,  65,  64,  63,  63,  64,  66;
  65,  68,  68,  67,  65,  64,  65,  67,  70,  71,  69,  66,  62,  62,  64,  66,  67,  66,  64,  62,  63,  65,  67,  67,  66,  65,  63,  63,  64,  66;
  65,  68,  68,  67,  65,  64,  64,  67,  70,  71,  69,  66,  62,  62,  64,  67,  68,  67,  64,  62,  63,  66,  67,  67,  66,  65,  63,  62,  64,  66;
  65,  68,  68,  66,  65,  64,  64,  67,  70,  70,  69,  65,  62,  62,  64,  67,  68,  67,  64,  62,  63,  65,  67,  67,  66,  64,  62,  62,  63,  65]
