[ 76,  74,  72,  71,  70,  71,  72,  72,  70,  67,  63,  59,  54,  50,  45,  39,  33,  25,  19,  14,  11,  10,   9,  10,  10,  11,  11,  11,  11,  11;
  77,  75,  73,  72,  71,  71,  73,  72,  70,  67,  63,  59,  54,  50,  45,  39,  33,  25,  19,  14,  11,  10,  10,  10,  10,  11,  11,  11,  11,  11;
  77,  76,  74,  72,  72,  72,  73,  73,  70,  67,  63,  59,  54,  50,  45,  39,  32,  25,  19,  14,  11,  10,  10,  10,  10,  11,  11,  11,  11,  11;
  78,  76,  74,  73,  72,  72,  73,  73,  70,  67,  63,  58,  54,  49,  44,  39,  32,  25,  19,  14,  11,  10,  10,  10,  10,  11,  11,  11,  11,  11;
  78,  76,  75,  73,  73,  73,  74,  73,  71,  67,  63,  58,  54,  49,  44,  38,  32,  25,  18,  14,  11,  10,  10,  10,  10,  11,  11,  11,  11,  11;
  78,  77,  75,  74,  73,  73,  74,  73,  71,  67,  62,  58,  53,  49,  44,  38,  32,  25,  18,  13,  11,  10,  10,  10,  10,  11,  11,  11,  11,  11;
  79,  77,  75,  74,  73,  74,  74,  74,  71,  67,  62,  58,  53,  48,  43,  38,  31,  24,  18,  13,  11,  10,   9,  10,  10,  11,  11,  11,  11,  11;
  79,  77,  76,  74,  73,  74,  75,  74,  71,  66,  62,  57,  53,  48,  43,  37,  31,  24,  17,  13,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  79,  78,  76,  74,  74,  74,  75,  74,  70,  66,  61,  57,  52,  47,  42,  37,  30,  23,  17,  13,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  79,  77,  76,  74,  74,  74,  75,  73,  70,  65,  61,  56,  51,  46,  42,  36,  30,  23,  17,  12,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  79,  77,  75,  74,  73,  73,  74,  73,  69,  65,  60,  55,  50,  46,  41,  35,  29,  22,  16,  12,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  78,  76,  75,  73,  73,  73,  74,  72,  69,  64,  59,  54,  49,  45,  40,  35,  28,  22,  16,  12,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  77,  76,  74,  73,  72,  72,  73,  72,  68,  63,  58,  53,  49,  44,  39,  34,  28,  21,  16,  12,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  76,  75,  73,  72,  72,  72,  73,  72,  68,  63,  58,  53,  48,  44,  39,  34,  28,  21,  15,  12,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  76,  75,  73,  72,  71,  72,  72,  71,  67,  62,  57,  52,  48,  43,  38,  33,  27,  21,  15,  11,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  75,  74,  73,  72,  71,  71,  72,  71,  67,  62,  57,  52,  47,  42,  38,  33,  27,  20,  15,  11,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  75,  74,  73,  72,  71,  71,  72,  71,  67,  62,  56,  51,  46,  42,  37,  32,  26,  20,  15,  11,  10,   9,   9,  10,  10,  10,  10,  11,  11,  11;
  75,  74,  73,  72,  71,  71,  72,  71,  67,  61,  56,  51,  46,  41,  37,  32,  26,  20,  15,  11,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  75,  74,  73,  72,  71,  72,  72,  71,  67,  61,  55,  50,  45,  41,  36,  31,  26,  20,  14,  11,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  75,  74,  73,  72,  71,  72,  72,  71,  67,  61,  55,  50,  45,  40,  36,  31,  25,  19,  14,  11,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11;
  75,  74,  73,  72,  71,  71,  72,  70,  66,  61,  55,  49,  44,  40,  35,  30,  25,  19,  14,  11,  10,   9,  10,  10,  10,  10,  11,  11,  11,  11;
  75,  74,  73,  72,  71,  72,  72,  70,  66,  60,  54,  49,  44,  39,  35,  30,  24,  19,  14,  11,  10,   9,  10,  10,  10,  11,  11,  11,  11,  11;
  74,  74,  73,  72,  71,  71,  72,  70,  66,  60,  54,  48,  43,  39,  34,  29,  24,  18,  14,  11,  10,   9,  10,  10,  10,  11,  11,  11,  11,  11;
  74,  74,  73,  72,  71,  71,  72,  70,  66,  60,  53,  48,  43,  38,  34,  29,  23,  18,  14,  11,  10,   9,  10,  10,  10,  11,  11,  11,  11,  11;
  74,  74,  73,  72,  71,  71,  72,  70,  65,  59,  53,  47,  42,  38,  33,  28,  23,  18,  13,  11,  10,   9,  10,  10,  10,  11,  11,  11,  11,  11;
  74,  74,  73,  72,  72,  72,  72,  70,  65,  59,  53,  47,  42,  37,  33,  28,  23,  17,  13,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11,  11;
  74,  74,  73,  72,  72,  72,  71,  69,  65,  59,  52,  46,  41,  37,  32,  27,  22,  17,  13,  10,   9,   9,  10,  10,  10,  11,  11,  11,  11,  11;
  74,  73,  73,  72,  72,  71,  71,  69,  65,  58,  52,  46,  41,  36,  32,  27,  22,  17,  13,  10,   9,   9,  10,  10,  11,  11,  11,  11,  11,  11;
  73,  73,  72,  72,  71,  71,  71,  69,  64,  58,  52,  46,  41,  36,  31,  27,  22,  17,  13,  10,   9,   9,  10,  10,  11,  11,  11,  11,  11,  11;
  73,  73,  72,  71,  71,  71,  71,  68,  64,  58,  51,  45,  40,  36,  31,  26,  21,  17,  13,  10,  10,  10,  10,  10,  11,  11,  11,  11,  11,  11]
